,price,kms_driven,owner,age,power,brand
676,62000.0,18500.0,1,5.0,150.0,7
677,45000.0,23695.0,1,8.0,223.0,6
678,45000.0,33000.0,1,5.0,150.0,7
679,16000.0,50000.0,1,9.0,100.0,6
680,43300.0,21000.0,1,8.0,150.0,5
681,135000.0,18100.0,1,5.0,500.0,2
682,70000.0,9761.0,2,5.0,200.0,1
683,75700.0,14000.0,1,5.0,223.0,6
684,110000.0,28500.0,1,8.0,500.0,2
685,95000.0,11000.0,1,6.0,200.0,7
686,28000.0,100000.0,1,12.0,150.0,4
687,113000.0,13000.0,1,5.0,350.0,2
688,40000.0,40600.0,1,7.0,150.0,5
689,24000.0,52345.0,1,7.0,110.0,5
690,101300.0,22500.0,1,4.0,200.0,7
691,28000.0,33000.0,1,8.0,125.0,6
692,57000.0,500.0,1,4.0,150.0,7
693,89100.0,13800.0,2,4.0,200.0,7
694,108000.0,5000.0,1,5.0,350.0,2
695,93000.0,7500.0,1,3.0,200.0,1
696,54000.0,8000.0,1,5.0,150.0,7
697,119000.0,1403.0,1,4.0,350.0,2
698,21100.0,30000.0,1,16.0,100.0,6
699,75000.0,5399.0,1,4.0,220.0,7
700,22000.0,40000.0,1,13.0,135.0,7
701,79999.0,10922.0,1,4.0,200.0,7
702,85000.0,6000.0,1,4.0,150.0,8
703,52200.0,4500.0,1,4.0,150.0,8
704,48000.0,27098.0,1,5.0,150.0,7
705,120000.0,14164.0,1,6.0,350.0,2
706,120000.0,16562.0,1,4.0,350.0,2
707,29500.0,21017.0,1,9.0,100.0,6
708,51300.0,2800.0,1,2.0,100.0,6
709,35242.0,3000.0,1,5.0,100.0,6
710,65000.0,20000.0,1,7.0,220.0,7
711,110000.0,26000.0,1,6.0,200.0,10
712,70000.0,25000.0,1,5.0,200.0,7
713,68000.0,5800.0,1,4.0,220.0,7
714,30000.0,26000.0,1,8.0,110.0,6
715,30000.0,8000.0,1,5.0,100.0,1
716,108000.0,9700.0,1,4.0,250.0,4
717,150000.0,3300.0,1,4.0,400.0,7
718,174600.0,9200.0,1,4.0,500.0,2
719,33000.0,44020.0,1,7.0,150.0,5
720,91500.0,7000.0,1,6.0,200.0,7
721,94500.0,10000.0,1,6.0,200.0,7
722,80000.0,17000.0,1,6.0,200.0,7
723,90000.0,12000.0,1,3.0,150.0,8
724,26900.0,31000.0,1,8.0,125.0,7
725,72378.0,21496.0,1,9.0,350.0,2
726,110000.0,9000.0,1,4.0,350.0,2
727,17500.0,52018.0,1,7.0,100.0,7
728,308000.0,16000.0,1,3.0,320.0,4
729,150800.0,7000.0,1,3.0,400.0,7
730,55000.0,15558.0,1,4.0,150.0,7
731,110000.0,5700.0,1,6.0,200.0,7
732,120000.0,28000.0,1,7.0,500.0,2
733,199999.0,6550.0,1,3.0,310.0,1
734,58000.0,35000.0,2,6.0,150.0,4
735,32000.0,28329.0,1,6.0,110.0,6
736,31500.0,26000.0,1,7.0,150.0,7
737,21000.0,40000.0,1,9.0,150.0,7
738,20000.0,22500.0,1,12.0,100.0,6
739,52000.0,3840.0,1,3.0,125.0,5
740,90000.0,2684.0,1,3.0,200.0,1
741,154900.0,7050.0,1,3.0,350.0,2
742,125000.0,33000.0,1,4.0,350.0,2
743,95000.0,24500.0,1,3.0,150.0,4
744,51900.0,25000.0,1,4.0,150.0,7
745,40000.0,34400.0,1,5.0,160.0,1
746,130000.0,25000.0,1,3.0,400.0,7
747,60000.0,30000.0,1,9.0,150.0,5
748,133600.0,3000.0,1,5.0,350.0,2
749,28000.0,36000.0,1,11.0,125.0,5
750,20600.0,30000.0,1,9.0,100.0,6
751,112000.0,25000.0,1,6.0,350.0,2
752,55000.0,20000.0,1,6.0,160.0,1
753,40000.0,14168.0,1,5.0,110.0,5
754,21000.0,50000.0,1,10.0,150.0,6
755,84000.0,3200.0,1,4.0,150.0,8
756,160000.0,10500.0,1,5.0,390.0,10
757,74700.0,20194.0,1,2.0,160.0,1
758,48600.0,20559.0,1,4.0,150.0,4
759,39300.0,53000.0,1,5.0,160.0,5
760,26900.0,53000.0,1,9.0,150.0,8
761,100000.0,48000.0,1,12.0,500.0,2
762,85000.0,13000.0,1,4.0,250.0,4
763,30000.0,46700.0,1,10.0,150.0,6
764,61000.0,10000.0,1,4.0,150.0,4
765,69825.0,28261.0,1,4.0,150.0,4
766,85000.0,23399.0,3,6.0,350.0,2
767,20000.0,38576.0,1,11.0,135.0,7
768,23500.0,22000.0,1,10.0,150.0,6
769,60000.0,40997.0,1,6.0,150.0,8
770,75000.0,39000.0,1,5.0,150.0,4
777,68900.0,16980.0,2,4.0,150.0,4
778,59999.0,35958.0,1,5.0,200.0,1
779,65000.0,15000.0,1,3.0,150.0,4
780,183000.0,11439.0,1,7.0,250.0,14
781,66400.0,12500.0,1,5.0,180.0,1
782,31500.0,56423.0,1,8.0,125.0,5
783,130000.0,11200.0,1,3.0,350.0,2
784,100000.0,11760.0,1,4.0,200.0,7
785,26500.0,22000.0,1,10.0,160.0,1
786,23000.0,24121.0,1,10.0,100.0,6
787,66000.0,1112.0,1,2.0,200.0,6
788,75000.0,13000.0,1,6.0,150.0,4
789,170000.0,4600.0,1,2.0,200.0,10
790,45000.0,22000.0,1,6.0,150.0,7
791,36500.0,9000.0,1,3.0,110.0,5
792,40200.0,43000.0,1,7.0,160.0,1
793,16000.0,22141.0,1,7.0,150.0,7
794,19784.0,89748.0,1,13.0,135.0,7
795,110900.0,4200.0,1,3.0,150.0,4
796,135000.0,9000.0,1,3.0,350.0,2
797,72500.0,9500.0,1,4.0,160.0,5
798,33000.0,14000.0,1,4.0,100.0,7
799,94300.0,13000.0,1,6.0,200.0,7
800,22000.0,35000.0,1,11.0,220.0,7
801,110000.0,23500.0,1,4.0,150.0,5
802,118000.0,25000.0,1,7.0,200.0,10
803,14800.0,39525.0,1,11.0,100.0,7
804,133700.0,2000.0,1,3.0,350.0,2
805,23000.0,25000.0,2,6.0,125.0,6
806,20000.0,20000.0,1,10.0,200.0,7
807,115000.0,25000.0,1,6.0,350.0,2
808,18500.0,20000.0,1,9.0,125.0,7
809,170000.0,4000.0,1,3.0,400.0,7
810,114000.0,7500.0,1,4.0,350.0,2
811,36000.0,9500.0,1,5.0,110.0,6
812,98000.0,26000.0,1,5.0,350.0,2
813,50000.0,17000.0,1,5.0,150.0,7
839,117000.0,14640.0,1,5.0,350.0,2
840,26000.0,12340.0,1,5.0,100.0,1
841,87500.0,13000.0,1,6.0,350.0,2
842,82000.0,17252.0,1,5.0,200.0,7
843,45000.0,12699.0,1,5.0,125.0,6
844,20400.0,87000.0,1,11.0,150.0,7
845,355100.0,1710.0,1,4.0,300.0,12
846,310000.0,6000.0,1,2.0,300.0,12
847,120000.0,5100.0,1,6.0,350.0,2
848,52000.0,15583.0,1,4.0,125.0,5
849,67000.0,26000.0,1,3.0,150.0,7
850,180000.0,200.0,1,2.0,410.0,2
851,22000.0,28938.0,1,9.0,100.0,6
852,20000.0,18438.0,1,9.0,110.0,5
853,195000.0,6000.0,1,2.0,400.0,7
854,101900.0,18000.0,1,5.0,350.0,2
855,108000.0,27000.0,1,6.0,350.0,2
860,45000.0,17000.0,1,5.0,160.0,5
861,90000.0,12000.0,1,8.0,500.0,2
862,150000.0,21000.0,1,6.0,390.0,10
864,45000.0,13400.0,1,4.0,150.0,6
865,35000.0,30000.0,2,5.0,150.0,4
867,78000.0,14500.0,1,3.0,200.0,1
868,21700.0,28000.0,1,8.0,125.0,7
869,21800.0,28000.0,1,8.0,150.0,7
870,65500.0,12000.0,1,8.0,150.0,5
871,175000.0,2382.0,1,2.0,350.0,2
872,95000.0,27800.0,1,6.0,200.0,10
873,89025.0,5800.0,1,6.0,150.0,4
874,140000.0,5103.0,1,5.0,500.0,2
875,145000.0,2476.0,1,2.0,125.0,10
879,63647.0,6750.0,1,5.0,150.0,7
880,90000.0,31000.0,1,6.0,200.0,10
881,89000.0,6500.0,1,8.0,350.0,2
882,44000.0,2525.0,1,4.0,150.0,7
883,82000.0,37654.0,2,9.0,500.0,2
884,386000.0,22000.0,1,4.0,750.0,15
885,19000.0,25000.0,1,10.0,150.0,6
886,52000.0,7845.0,1,5.0,150.0,7
887,115204.0,9000.0,1,4.0,250.0,4
888,147000.0,15000.0,1,6.0,390.0,10
889,85000.0,2500.0,1,2.0,150.0,7
890,33000.0,50000.0,1,9.0,125.0,7
891,18600.0,49660.0,1,12.0,100.0,6
892,20000.0,18000.0,1,10.0,100.0,7
898,48000.0,51000.0,1,4.0,160.0,7
905,101500.0,3000.0,1,8.0,350.0,2
906,61400.0,33000.0,1,9.0,150.0,4
916,140000.0,5200.0,1,4.0,500.0,2
917,27800.0,20000.0,1,10.0,150.0,4
918,175000.0,7976.0,1,2.0,250.0,10
919,110000.0,17000.0,1,5.0,350.0,2
920,380000.0,6500.0,1,6.0,750.0,15
921,53200.0,28100.0,1,7.0,200.0,7
922,65000.0,21000.0,1,8.0,250.0,5
923,69600.0,20500.0,1,3.0,220.0,7
924,72000.0,50000.0,1,4.0,220.0,7
935,175000.0,8000.0,1,3.0,300.0,11
936,35000.0,22000.0,1,8.0,100.0,6
937,22900.0,12000.0,1,5.0,100.0,1
939,19000.0,48568.0,1,14.0,125.0,4
940,213300.0,9900.0,1,4.0,390.0,10
941,115700.0,15000.0,2,4.0,350.0,2
942,45000.0,4894.0,1,5.0,110.0,6
943,200000.0,12000.0,1,3.0,390.0,10
944,210000.0,4500.0,1,3.0,390.0,10
945,78000.0,29000.0,1,6.0,150.0,4
946,115000.0,35000.0,1,5.0,300.0,11
947,60000.0,15252.0,1,6.0,150.0,5
950,41000.0,19500.0,2,4.0,150.0,7
951,35000.0,41016.0,1,9.0,180.0,7
952,65000.0,15112.0,1,5.0,220.0,7
953,110000.0,12300.0,1,5.0,200.0,7
954,110000.0,46026.0,1,6.0,350.0,2
955,27000.0,101250.0,3,14.0,223.0,6
956,26000.0,25000.0,1,7.0,110.0,5
957,30100.0,15823.0,1,5.0,100.0,6
958,10669.0,49000.0,1,15.0,100.0,6
959,23500.0,26000.0,1,13.0,100.0,6
960,37000.0,18110.0,1,6.0,125.0,5
961,90000.0,39000.0,1,6.0,200.0,7
962,155000.0,1650.0,1,2.0,350.0,2
963,41300.0,49000.0,2,7.0,200.0,7
964,43000.0,28454.0,2,4.0,160.0,1
965,25300.0,17000.0,1,8.0,150.0,6
966,65000.0,7200.0,1,3.0,160.0,7
967,121700.0,18000.0,1,5.0,200.0,7
968,18000.0,25000.0,1,9.0,100.0,7
969,24300.0,29000.0,1,11.0,223.0,6
970,18000.0,50000.0,1,17.0,100.0,7
971,42000.0,15327.0,1,5.0,150.0,7
972,105000.0,10468.0,1,2.0,250.0,4
973,60000.0,37000.0,1,7.0,150.0,4
974,99999.0,55.0,2,15.0,350.0,2
975,50000.0,8191.0,1,4.0,100.0,6
976,40000.0,40000.0,1,6.0,150.0,6
977,20500.0,30000.0,1,9.0,100.0,7
978,31000.0,16278.0,1,5.0,110.0,6
979,19000.0,98581.0,1,9.0,150.0,7
980,19000.0,16206.0,1,9.0,125.0,7
981,45000.0,27000.0,1,9.0,200.0,7
982,137000.0,3297.0,1,4.0,400.0,7
983,114000.0,12000.0,1,4.0,400.0,7
984,30000.0,23000.0,1,6.0,100.0,6
985,25000.0,16954.0,1,6.0,100.0,7
986,34000.0,8048.0,1,3.0,100.0,1
987,115000.0,1954.0,1,3.0,150.0,4
988,21000.0,23039.0,1,9.0,100.0,6
989,30000.0,15059.0,1,3.0,100.0,7
990,105000.0,21000.0,1,6.0,350.0,2
991,102000.0,9700.0,1,7.0,500.0,2
992,90000.0,8000.0,1,7.0,350.0,2
993,30500.0,22422.0,1,9.0,125.0,5
994,30000.0,61743.0,1,8.0,110.0,5
995,60000.0,4900.0,1,4.0,150.0,7
996,80000.0,21700.0,1,5.0,200.0,7
997,87550.0,15000.0,2,5.0,500.0,2
998,400000.0,2400.0,1,5.0,650.0,14
999,35000.0,7830.0,1,4.0,110.0,6
1000,55000.0,3500.0,1,5.0,220.0,7
1001,180000.0,9500.0,1,3.0,500.0,2
1002,175000.0,16786.0,1,3.0,500.0,2
1003,155000.0,5192.0,1,4.0,500.0,2
1004,42000.0,30000.0,1,4.0,150.0,7
1005,92200.0,39000.0,1,5.0,350.0,2
1006,148000.0,7300.0,1,2.0,350.0,2
1007,22918.0,79685.0,1,5.0,110.0,1
1008,15000.0,12800.0,1,12.0,150.0,7
1009,110000.0,14000.0,2,4.0,400.0,7
1010,160000.0,5800.0,1,3.0,350.0,2
1011,40000.0,14500.0,1,5.0,150.0,7
1012,23000.0,6957.0,1,13.0,100.0,6
1013,33000.0,42816.0,1,6.0,150.0,4
1014,45000.0,30000.0,1,5.0,150.0,7
1015,13500.0,55239.0,1,12.0,180.0,7
1016,61000.0,16000.0,3,9.0,200.0,10
1017,24000.0,10000.0,1,5.0,100.0,1
1018,25000.0,21539.0,1,4.0,100.0,1
1019,25600.0,25000.0,1,7.0,125.0,5
1020,70000.0,34000.0,1,7.0,150.0,5
1021,699000.0,7200.0,1,7.0,1000.0,8
1022,63000.0,19443.0,1,5.0,150.0,7
1023,155000.0,12000.0,1,2.0,350.0,2
1024,123100.0,18000.0,1,4.0,400.0,7
1025,120000.0,11850.0,1,5.0,200.0,10
1026,115600.0,16000.0,1,3.0,150.0,4
1027,165000.0,18348.0,1,3.0,350.0,2
1028,40000.0,14836.0,1,8.0,150.0,4
1029,135000.0,17000.0,1,3.0,400.0,7
1030,178000.0,100.0,1,1.0,125.0,10
1031,90000.0,16500.0,1,6.0,200.0,7
1032,21000.0,9500.0,1,10.0,150.0,6
1033,11000.0,21311.0,1,18.0,100.0,7
1034,88000.0,20000.0,1,5.0,200.0,7
1037,245500.0,27000.0,1,5.0,300.0,9
1038,57000.0,16056.0,1,4.0,160.0,1
1039,155000.0,5862.0,1,2.0,250.0,8
1040,1000000.0,1470.0,1,4.0,1200.0,15
1041,55000.0,8351.0,1,2.0,110.0,5
1042,59000.0,10800.0,1,5.0,220.0,7
1043,32000.0,28000.0,1,9.0,150.0,4
1044,46000.0,7400.0,1,3.0,125.0,5
1045,35273.0,3100.0,1,8.0,150.0,4
1046,22100.0,24000.0,2,7.0,100.0,6
1047,38000.0,22200.0,1,5.0,150.0,7
1048,37000.0,18377.0,1,7.0,110.0,6
1049,31000.0,16257.0,1,5.0,110.0,8
1050,60000.0,24581.0,1,4.0,150.0,4
1051,65800.0,9200.0,1,5.0,150.0,7
1052,60000.0,30000.0,1,4.0,160.0,5
1054,85000.0,10000.0,1,3.0,200.0,7
1055,75000.0,3400.0,1,4.0,200.0,7
1056,68000.0,14544.0,1,3.0,220.0,7
1057,86700.0,28154.0,1,4.0,350.0,2
1058,80000.0,13000.0,1,4.0,250.0,4
1059,32600.0,13330.0,1,4.0,100.0,6
1060,100000.0,20000.0,1,4.0,250.0,4
1061,110000.0,30000.0,1,6.0,350.0,2
1062,60000.0,17423.0,1,4.0,150.0,5
1063,30000.0,21358.0,1,5.0,100.0,6
1064,57473.0,42000.0,1,10.0,250.0,5
1065,16000.0,46589.0,1,11.0,135.0,7
1066,32000.0,18779.0,1,6.0,125.0,6
1067,99000.0,17047.0,1,5.0,350.0,2
1068,34500.0,80000.0,2,10.0,150.0,6
1069,22000.0,12257.0,1,5.0,100.0,1
1070,35500.0,17500.0,2,5.0,150.0,7
1071,35000.0,15621.0,1,4.0,125.0,7
1072,35000.0,22000.0,2,8.0,220.0,7
1073,35000.0,19000.0,2,6.0,150.0,4
1074,42000.0,32567.0,1,5.0,100.0,6
1078,33000.0,18000.0,1,4.0,110.0,1
1079,47000.0,33846.0,1,5.0,160.0,1
1080,41000.0,15478.0,1,6.0,150.0,8
1081,36000.0,28554.0,1,4.0,125.0,7
1095,55000.0,73845.0,1,6.0,150.0,7
1096,32000.0,23105.0,1,4.0,100.0,6
1097,93500.0,2500.0,1,2.0,200.0,1
1098,35000.0,34000.0,1,6.0,125.0,6
1100,38700.0,22540.0,1,5.0,150.0,7
1101,63000.0,19854.0,1,4.0,150.0,4
1102,67000.0,21483.0,1,3.0,200.0,1
1103,125000.0,32000.0,1,7.0,350.0,2
1104,118000.0,12000.0,1,5.0,350.0,2
1105,70000.0,10741.0,1,4.0,160.0,5
1106,80000.0,15009.0,1,3.0,220.0,7
1108,29000.0,19851.0,1,4.0,110.0,6
1109,52000.0,30000.0,1,5.0,180.0,7
1110,33085.0,35000.0,1,8.0,220.0,7
1112,29515.0,27281.0,1,5.0,160.0,5
1113,119000.0,23000.0,1,4.0,400.0,7
1114,93000.0,6000.0,1,9.0,500.0,2
1115,45000.0,21205.0,1,6.0,160.0,1
1116,104000.0,3311.0,1,6.0,350.0,2
1117,55000.0,30578.0,1,6.0,150.0,4
1118,180000.0,9868.0,1,5.0,390.0,10
1119,18000.0,13550.0,1,8.0,125.0,7
1120,35000.0,30154.0,1,10.0,220.0,7
1121,65000.0,22840.0,1,11.0,350.0,2
1122,60000.0,5500.0,1,4.0,125.0,5
1123,152000.0,8000.0,1,3.0,500.0,2
1124,125000.0,8554.0,1,5.0,500.0,2
1125,26000.0,75000.0,1,9.0,125.0,7
1126,130000.0,1300.0,1,1.0,200.0,1
1128,24999.0,29500.0,2,9.0,100.0,7
1129,79000.0,12966.0,1,3.0,200.0,7
1130,35000.0,14500.0,1,12.0,150.0,7
1131,35000.0,37000.0,1,8.0,110.0,11
1132,98000.0,749.0,1,1.0,160.0,1
1133,99999.0,7921.0,1,6.0,350.0,2
1134,75000.0,40000.0,2,6.0,200.0,7
1137,15200.0,36000.0,2,12.0,100.0,6
1138,42000.0,44400.0,1,8.0,220.0,7
1144,58000.0,7500.0,1,4.0,125.0,5
1147,108000.0,1914.0,1,3.0,125.0,10
1148,37000.0,39500.0,1,5.0,150.0,7
1149,111300.0,8000.0,1,2.0,125.0,10
1150,72300.0,16800.0,1,4.0,150.0,4
1151,21000.0,16681.0,1,10.0,100.0,6
1152,68000.0,21400.0,1,4.0,200.0,1
1153,60000.0,35641.0,1,5.0,220.0,7
1154,38000.0,46333.0,1,5.0,125.0,7
1155,38000.0,41736.0,1,7.0,220.0,7
1156,80000.0,32000.0,1,6.0,200.0,7
1157,270000.0,12872.0,1,2.0,310.0,17
1158,85700.0,5000.0,1,7.0,350.0,2
1159,98000.0,48000.0,1,6.0,500.0,2
1160,41000.0,29324.0,1,7.0,200.0,7
1161,70926.0,17772.0,1,3.0,150.0,8
1165,155000.0,2200.0,1,2.0,200.0,10
1166,20300.0,26000.0,1,7.0,100.0,7
1167,180000.0,8000.0,1,6.0,350.0,2
1168,54000.0,3700.0,1,2.0,110.0,5
1169,75000.0,20000.0,1,9.0,350.0,2
1170,35000.0,7285.0,1,3.0,110.0,7
1171,200000.0,4400.0,1,2.0,310.0,1
1172,17500.0,38554.0,1,10.0,100.0,6
1173,168000.0,10000.0,1,2.0,200.0,10
1174,140000.0,17931.0,1,3.0,350.0,2
1175,136000.0,2719.0,1,3.0,350.0,2
1176,135000.0,14878.0,1,3.0,350.0,2
1177,130000.0,16500.0,1,3.0,350.0,2
1178,115000.0,7850.0,1,4.0,350.0,2
1179,60000.0,15000.0,1,4.0,150.0,8
1183,125000.0,4500.0,1,3.0,350.0,2
1184,142000.0,9500.0,1,3.0,400.0,7
1185,65000.0,40000.0,1,4.0,180.0,1
1186,26000.0,12000.0,1,10.0,100.0,7
1187,38000.0,23500.0,1,8.0,100.0,6
1188,93000.0,9772.0,1,3.0,200.0,1
1190,85000.0,5000.0,1,3.0,200.0,1
1197,85000.0,15000.0,2,4.0,250.0,4
1198,120000.0,19500.0,1,7.0,500.0,2
1201,120000.0,35000.0,1,5.0,200.0,7
1202,62000.0,21000.0,1,5.0,150.0,4
1203,150000.0,1800.0,1,2.0,350.0,2
1207,360000.0,2200.0,1,7.0,750.0,15
1210,58000.0,15000.0,1,8.0,150.0,4
1211,170000.0,3000.0,1,6.0,250.0,14
1214,32000.0,34169.0,1,7.0,150.0,4
1215,42000.0,19877.0,1,5.0,180.0,1
1216,30000.0,16920.0,1,5.0,150.0,7
1217,80000.0,30000.0,1,7.0,150.0,4
1219,25500.0,10000.0,1,30.0,100.0,6
1220,119000.0,15064.0,1,5.0,410.0,2
1224,28000.0,50000.0,1,7.0,180.0,1
1225,119000.0,11976.0,3,6.0,500.0,2
1226,151000.0,1500.0,1,3.0,350.0,2
1227,47000.0,21000.0,1,9.0,350.0,2
1228,115000.0,26000.0,1,6.0,350.0,2
1231,44000.0,6200.0,1,3.0,100.0,6
1232,23000.0,16898.0,1,9.0,100.0,6
1233,35000.0,37000.0,1,6.0,110.0,6
1235,36000.0,19000.0,1,4.0,100.0,6
1236,28000.0,18184.0,1,8.0,100.0,7
1237,52600.0,8000.0,1,2.0,110.0,5
1238,40100.0,26134.0,1,5.0,180.0,7
1239,56000.0,40772.0,1,5.0,180.0,7
1240,121600.0,9000.0,1,6.0,350.0,2
1241,20010.0,24578.0,1,13.0,150.0,6
1242,40000.0,34000.0,1,11.0,150.0,4
1243,115000.0,38500.0,1,5.0,390.0,10
1247,35000.0,16432.0,1,3.0,100.0,6
1248,36000.0,13240.0,1,9.0,150.0,7
1249,75700.0,80000.0,1,14.0,350.0,2
1251,250000.0,920.0,1,2.0,650.0,2
1252,27000.0,12580.0,1,6.0,125.0,6
1254,46500.0,12432.0,1,3.0,100.0,6
1255,145200.0,11200.0,1,5.0,250.0,9
1256,13500.0,30000.0,1,12.0,100.0,6
1257,16000.0,67614.0,1,10.0,125.0,8
1258,71300.0,40000.0,1,7.0,350.0,2
1259,90000.0,32000.0,1,4.0,150.0,4
1260,35600.0,41932.0,1,5.0,150.0,7
1261,24000.0,35456.0,1,10.0,150.0,4
1262,15000.0,60000.0,1,15.0,100.0,6
1263,116100.0,8000.0,1,4.0,350.0,2
1264,35000.0,23599.0,1,6.0,160.0,1
1265,150000.0,900.0,1,4.0,500.0,2
1266,110000.0,7800.0,1,5.0,350.0,2
1267,88000.0,24263.0,1,5.0,150.0,4
1268,22500.0,37000.0,1,5.0,100.0,6
1269,25000.0,15500.0,2,7.0,125.0,5
1270,60000.0,16969.0,1,17.0,350.0,2
1271,62000.0,11000.0,2,17.0,350.0,2
1272,210000.0,4000.0,1,6.0,300.0,12
1273,90000.0,23500.0,1,4.0,150.0,5
1274,108000.0,5000.0,1,6.0,200.0,10
1275,17500.0,21037.0,1,11.0,100.0,7
1276,200000.0,6400.0,2,5.0,300.0,9
1277,146400.0,10300.0,1,5.0,250.0,9
1278,130000.0,6600.0,1,18.0,350.0,2
1279,67000.0,12500.0,1,4.0,200.0,1
1280,10600.0,107000.0,1,16.0,100.0,7
1281,110000.0,24271.0,1,4.0,350.0,2
1282,35000.0,35000.0,2,5.0,150.0,7
1283,20500.0,31542.0,1,12.0,150.0,5
1284,133300.0,11000.0,1,5.0,350.0,2
1285,64000.0,4455.0,1,4.0,200.0,1
1286,48000.0,14751.0,1,4.0,125.0,5
1287,350000.0,2500.0,1,5.0,650.0,14
1288,43000.0,16000.0,1,3.0,110.0,5
1289,99700.0,21000.0,1,3.0,150.0,4
1290,94300.0,30860.0,1,7.0,350.0,2
1291,135000.0,3000.0,1,2.0,150.0,4
1292,14800.0,35000.0,3,10.0,150.0,6
1293,129200.0,2476.0,1,5.0,350.0,2
1294,62000.0,5100.0,1,5.0,160.0,1
1295,102100.0,3884.0,1,3.0,350.0,2
1296,75000.0,13000.0,1,3.0,150.0,4
1297,16800.0,30000.0,1,12.0,100.0,6
1298,21000.0,24000.0,2,19.0,100.0,6
1299,130000.0,14000.0,1,6.0,500.0,2
1300,42000.0,29000.0,1,6.0,180.0,7
1301,22800.0,85000.0,1,8.0,150.0,4
1302,27000.0,40000.0,1,9.0,150.0,6
1303,33000.0,18148.0,1,5.0,150.0,7
1304,63000.0,1639.0,1,4.0,160.0,1
1305,78000.0,6200.0,1,3.0,200.0,1
1306,11500.0,72300.0,1,14.0,150.0,7
1307,185000.0,21000.0,1,5.0,250.0,14
1308,145000.0,3000.0,1,3.0,150.0,4
1309,50000.0,18500.0,1,9.0,220.0,7
1310,45000.0,1942.0,1,4.0,100.0,6
1311,80000.0,30000.0,1,5.0,350.0,2
1312,65000.0,4400.0,1,5.0,150.0,7
1313,180000.0,167.0,1,2.0,390.0,10
1314,22000.0,97401.0,1,9.0,100.0,6
1318,125000.0,530.0,1,2.0,200.0,1
1319,750000.0,10000.0,1,6.0,800.0,3
1320,550000.0,6500.0,1,4.0,650.0,12
1321,1500000.0,7000.0,1,4.0,1262.0,13
1325,37000.0,4069.0,1,4.0,110.0,1
1333,130000.0,20000.0,1,3.0,350.0,2
1334,100000.0,66000.0,1,23.0,110.0,1
1335,26500.0,25036.0,1,6.0,125.0,5
1336,42000.0,22000.0,1,7.0,150.0,7
1337,210000.0,5000.0,1,2.0,390.0,10
1338,23000.0,31085.0,2,8.0,150.0,4
1339,380000.0,15000.0,1,6.0,600.0,9
1340,39000.0,9923.0,1,2.0,125.0,7
1347,56000.0,7078.0,1,3.0,150.0,8
1348,266600.0,2467.0,1,2.0,300.0,12
1351,35000.0,21000.0,1,8.0,125.0,5
1354,45000.0,14399.0,1,4.0,100.0,6
1355,115000.0,12500.0,1,3.0,350.0,2
1356,23500.0,15000.0,2,6.0,110.0,5
1357,105000.0,28000.0,1,6.0,200.0,7
1360,18000.0,53800.0,1,14.0,135.0,7
1361,115000.0,23000.0,1,6.0,350.0,2
1362,700000.0,176.0,1,5.0,1700.0,3
1364,21000.0,11000.0,1,10.0,110.0,5
1365,172000.0,8000.0,1,2.0,500.0,2
1366,57100.0,39000.0,1,10.0,250.0,5
1367,108000.0,2500.0,1,4.0,150.0,4
1368,740000.0,2800.0,1,2.0,750.0,8
1369,25000.0,35000.0,2,12.0,125.0,1
1370,95100.0,8047.0,1,5.0,350.0,2
1371,267600.0,21200.0,1,5.0,300.0,9
1374,75000.0,29318.0,1,7.0,350.0,2
1375,1300000.0,9500.0,1,4.0,800.0,3
1376,23000.0,15367.0,1,12.0,100.0,6
1377,96000.0,20032.0,1,5.0,350.0,2
1378,75000.0,17000.0,2,13.0,350.0,2
1379,40000.0,28673.0,1,4.0,110.0,1
1380,130000.0,3300.0,2,3.0,150.0,4
1381,52000.0,26000.0,2,6.0,200.0,7
1382,5800.0,25000.0,1,13.0,125.0,1
1383,85000.0,21820.0,1,6.0,350.0,2
1384,6890.0,68917.0,1,16.0,150.0,7
1385,9500.0,42014.0,1,14.0,125.0,7
1386,570350.0,1470.0,1,4.0,1200.0,15
1387,41300.0,29900.0,1,6.0,150.0,7
1389,40000.0,18000.0,1,8.0,150.0,4
1390,105000.0,14000.0,2,6.0,350.0,2
1391,65000.0,38558.0,1,5.0,160.0,5
1392,140000.0,7000.0,1,4.0,350.0,2
1393,62000.0,7000.0,1,3.0,180.0,7
1394,52000.0,22915.0,1,3.0,100.0,6
1395,42000.0,17962.0,1,4.0,100.0,6
1396,265000.0,11000.0,1,2.0,650.0,2
1397,24500.0,17768.0,1,6.0,100.0,6
1400,139900.0,2900.0,1,4.0,200.0,7
1401,67000.0,6266.0,1,2.0,150.0,7
1402,71000.0,10653.0,1,3.0,220.0,7
1403,770000.0,4750.0,1,2.0,650.0,5
1404,105000.0,36000.0,1,6.0,350.0,2
1405,18000.0,52400.0,1,15.0,100.0,7
1406,45000.0,717.0,1,3.0,100.0,6
1407,99000.0,8000.0,1,3.0,250.0,4
1408,37000.0,12500.0,1,6.0,150.0,4
1409,58000.0,42000.0,2,4.0,150.0,7
1410,82000.0,3500.0,1,7.0,150.0,4
1413,30900.0,18000.0,1,8.0,100.0,6
1419,75000.0,50000.0,1,7.0,350.0,2
1427,175000.0,2388.0,1,2.0,295.0,16
1428,62240.0,3706.0,1,7.0,200.0,10
